item_id,channel,recommended_warehouse,horizon,forecast_days,total_forecasted_demand,safety_stock,reorder_point,economic_order_quantity (EOQ)
ER087,App,central_online_wh,6-Month,183,184.0,12,52,70
ER087,Offline,central_offline_wh,1-Month,30,8.0,6,17,36
ER087,Offline,central_offline_wh,3-Month,90,26.0,6,17,37
ER087,Offline,central_offline_wh,6-Month,183,52.0,6,17,37
ER087,Web,central_online_wh,1-Month,30,44.0,24,82,84
ER087,Web,central_online_wh,3-Month,90,130.0,23,81,84
ER087,Web,central_online_wh,6-Month,183,264.0,23,81,84
ER093,App,central_online_wh,1-Month,30,81.0,22,130,115
ER093,App,central_online_wh,3-Month,90,234.0,22,126,112
ER093,App,central_online_wh,6-Month,183,472.0,22,125,112
ER093,Offline,central_offline_wh,1-Month,30,8.0,9,20,36
ER093,Offline,central_offline_wh,3-Month,90,26.0,9,21,37
ER093,Offline,central_offline_wh,6-Month,183,52.0,9,20,37
ER093,Web,central_online_wh,1-Month,30,126.0,36,204,143
ER093,Web,central_online_wh,3-Month,90,363.0,36,197,140
ER093,Web,central_online_wh,6-Month,183,735.0,36,196,140
ER0941,App,central_online_wh,1-Month,30,0.0,0,0,10
ER0941,App,central_online_wh,3-Month,90,0.0,0,0,10
ER0941,App,central_online_wh,6-Month,183,0.0,0,0,10
ER0941,Offline,central_offline_wh,1-Month,30,22.0,10,39,60
ER0941,Offline,central_offline_wh,3-Month,90,65.0,9,38,59
ER0941,Offline,central_offline_wh,6-Month,183,132.0,9,38,59
ER0941,Web,central_online_wh,1-Month,30,0.0,0,0,10
ER0941,Web,central_online_wh,3-Month,90,0.0,0,0,10
ER0941,Web,central_online_wh,6-Month,183,0.0,0,0,10
ER0958,App,central_online_wh,1-Month,30,0.0,0,0,10
ER0958,App,central_online_wh,3-Month,90,0.0,0,0,10
ER0958,App,central_online_wh,6-Month,183,0.0,0,0,10
ER0958,Offline,central_offline_wh,1-Month,30,9.0,4,16,38
ER0958,Offline,central_offline_wh,3-Month,90,26.0,4,15,37
ER0958,Offline,central_offline_wh,6-Month,183,53.0,4,15,38
ER0958,Web,central_online_wh,1-Month,30,5.0,3,10,28
ER0958,Web,central_online_wh,3-Month,90,13.0,3,9,27
ER0958,Web,central_online_wh,6-Month,183,26.0,3,9,26
ER0959,App,central_online_wh,1-Month,30,25.0,5,39,64
ER0959,App,central_online_wh,3-Month,90,77.0,5,39,65
ER0959,App,central_online_wh,6-Month,183,156.0,5,39,64
ER0959,Offline,central_offline_wh,1-Month,30,13.0,6,23,46
ER0959,Offline,central_offline_wh,3-Month,90,39.0,6,23,46
ER0959,Offline,central_offline_wh,6-Month,183,78.0,6,23,46
ER0959,Web,central_online_wh,1-Month,30,20.0,8,35,57
ER0959,Web,central_online_wh,3-Month,90,64.0,8,37,59
ER0959,Web,central_online_wh,6-Month,183,130.0,8,37,59
MER019,App,central_online_wh,1-Month,30,36.0,20,68,76
MER019,App,central_online_wh,3-Month,90,115.0,20,71,79
MER019,App,central_online_wh,6-Month,183,234.0,20,71,79
MER019,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
MER019,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
MER019,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
MER019,Web,central_online_wh,1-Month,30,238.0,67,384,196
MER019,Web,central_online_wh,3-Month,90,661.0,65,359,189
MER019,Web,central_online_wh,6-Month,183,1345.0,65,359,189
NP005,App,central_online_wh,1-Month,30,0.0,0,0,10
NP005,App,central_online_wh,3-Month,90,0.0,0,0,10
NP005,App,central_online_wh,6-Month,183,0.0,0,0,10
NP005,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
NP005,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
NP005,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
NP005,Web,central_online_wh,1-Month,30,0.0,0,0,10
NP005,Web,central_online_wh,3-Month,90,0.0,0,0,10
NP005,Web,central_online_wh,6-Month,183,0.0,0,0,10
NP011,App,central_online_wh,1-Month,30,13.0,6,23,46
NP011,App,central_online_wh,3-Month,90,39.0,6,23,46
NP011,App,central_online_wh,6-Month,183,79.0,6,23,46
NP011,Offline,central_offline_wh,1-Month,30,5.0,3,10,28
NP011,Offline,central_offline_wh,3-Month,90,13.0,3,9,27
NP011,Offline,central_offline_wh,6-Month,183,26.0,3,9,26
NP011,Web,central_online_wh,1-Month,30,28.0,14,51,67
NP011,Web,central_online_wh,3-Month,90,91.0,14,54,70
NP011,Web,central_online_wh,6-Month,183,182.0,14,53,70
NP096,App,central_online_wh,1-Month,30,0.0,0,0,10
NP096,App,central_online_wh,3-Month,90,0.0,0,0,10
NP096,App,central_online_wh,6-Month,183,0.0,0,0,10
NP096,Offline,central_offline_wh,1-Month,30,8.0,4,14,36
NP096,Offline,central_offline_wh,3-Month,90,26.0,4,15,37
NP096,Offline,central_offline_wh,6-Month,183,52.0,4,15,37
NP096,Web,central_online_wh,1-Month,30,15.0,9,29,49
NP096,Web,central_online_wh,3-Month,90,39.0,9,26,46
NP096,Web,central_online_wh,6-Month,183,81.0,9,26,46
PD002,App,central_online_wh,1-Month,30,26.0,8,43,65
PD002,App,central_online_wh,3-Month,90,78.0,8,43,65
PD002,App,central_online_wh,6-Month,183,156.0,8,42,64
PD002,Offline,central_offline_wh,1-Month,30,27.0,10,46,66
PD002,Offline,central_offline_wh,3-Month,90,78.0,9,44,65
PD002,Offline,central_offline_wh,6-Month,183,159.0,9,44,65
PD002,Web,central_online_wh,1-Month,30,14.0,6,25,48
PD002,Web,central_online_wh,3-Month,90,39.0,6,23,46
PD002,Web,central_online_wh,6-Month,183,78.0,6,23,46
PD003,App,central_online_wh,1-Month,30,13.0,9,27,46
PD003,App,central_online_wh,3-Month,90,39.0,10,27,46
PD003,App,central_online_wh,6-Month,183,78.0,9,27,46
PD003,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
PD003,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
PD003,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
PD003,Web,central_online_wh,1-Month,30,129.0,31,203,145
PD003,Web,central_online_wh,3-Month,90,390.0,31,205,145
PD003,Web,central_online_wh,6-Month,183,785.0,32,203,144
PD004,App,central_online_wh,1-Month,30,0.0,0,0,10
PD004,App,central_online_wh,3-Month,90,0.0,0,0,10
PD004,App,central_online_wh,6-Month,183,0.0,0,0,10
PD004,Offline,central_offline_wh,1-Month,30,8.0,5,15,36
PD004,Offline,central_offline_wh,3-Month,90,26.0,5,16,37
PD004,Offline,central_offline_wh,6-Month,183,52.0,5,16,37
PD004,Web,central_online_wh,1-Month,30,0.0,0,0,10
PD004,Web,central_online_wh,3-Month,90,0.0,0,0,10
PD004,Web,central_online_wh,6-Month,183,0.0,0,0,10
PD005,App,central_online_wh,1-Month,30,34.0,18,63,74
PD005,App,central_online_wh,3-Month,90,104.0,18,64,75
PD005,App,central_online_wh,6-Month,183,208.0,18,63,74
PD005,Offline,central_offline_wh,1-Month,30,106.0,39,181,131
PD005,Offline,central_offline_wh,3-Month,90,312.0,40,179,130
PD005,Offline,central_offline_wh,6-Month,183,629.0,40,177,129
PD005,Web,central_online_wh,1-Month,30,66.0,30,118,103
PD005,Web,central_online_wh,3-Month,90,208.0,30,123,106
PD005,Web,central_online_wh,6-Month,183,418.0,30,121,105
PD01055,App,central_online_wh,1-Month,30,9.0,4,16,38
PD01055,App,central_online_wh,3-Month,90,26.0,4,15,37
PD01055,App,central_online_wh,6-Month,183,52.0,4,15,37
PD01055,Offline,central_offline_wh,1-Month,30,4.0,3,8,25
PD01055,Offline,central_offline_wh,3-Month,90,13.0,3,9,27
PD01055,Offline,central_offline_wh,6-Month,183,26.0,3,9,26
PD01055,Web,central_online_wh,1-Month,30,17.0,8,31,53
PD01055,Web,central_online_wh,3-Month,90,52.0,9,32,53
PD01055,Web,central_online_wh,6-Month,183,104.0,9,31,53
PD0107,App,central_online_wh,1-Month,30,14.0,10,29,48
PD0107,App,central_online_wh,3-Month,90,38.0,10,26,45
PD0107,App,central_online_wh,6-Month,183,80.0,10,27,46
PD0107,Offline,central_offline_wh,1-Month,30,32.0,22,64,72
PD0107,Offline,central_offline_wh,3-Month,90,91.0,21,61,70
PD0107,Offline,central_offline_wh,6-Month,183,182.0,21,61,70
PD0107,Web,central_online_wh,1-Month,30,153.0,42,246,158
PD0107,Web,central_online_wh,3-Month,90,466.0,43,250,159
PD0107,Web,central_online_wh,6-Month,183,941.0,43,249,158
PD0111,App,central_online_wh,1-Month,30,0.0,0,0,10
PD0111,App,central_online_wh,3-Month,90,0.0,0,0,10
PD0111,App,central_online_wh,6-Month,183,0.0,0,0,10
PD0111,Offline,central_offline_wh,1-Month,30,14.0,6,25,48
PD0111,Offline,central_offline_wh,3-Month,90,39.0,6,23,46
PD0111,Offline,central_offline_wh,6-Month,183,80.0,6,23,46
PD0111,Web,central_online_wh,1-Month,30,0.0,0,0,10
PD0111,Web,central_online_wh,3-Month,90,0.0,0,0,10
PD0111,Web,central_online_wh,6-Month,183,0.0,0,0,10
PD0112,App,central_online_wh,1-Month,30,4.0,4,9,25
PD0112,App,central_online_wh,3-Month,90,13.0,4,9,27
PD0112,App,central_online_wh,6-Month,183,26.0,4,9,26
PD0112,Offline,central_offline_wh,1-Month,30,43.0,13,71,84
PD0112,Offline,central_offline_wh,3-Month,90,130.0,14,71,84
PD0112,Offline,central_offline_wh,6-Month,183,261.0,13,71,83
PD0112,Web,central_online_wh,1-Month,30,12.0,5,21,44
PD0112,Web,central_online_wh,3-Month,90,39.0,5,23,46
PD0112,Web,central_online_wh,6-Month,183,78.0,5,22,46
PD01149,App,central_online_wh,1-Month,30,32.0,15,58,72
PD01149,App,central_online_wh,3-Month,90,104.0,15,61,75
PD01149,App,central_online_wh,6-Month,183,208.0,15,61,74
PD01149,Offline,central_offline_wh,1-Month,30,14.0,5,24,48
PD01149,Offline,central_offline_wh,3-Month,90,39.0,5,23,46
PD01149,Offline,central_offline_wh,6-Month,183,79.0,5,22,46
PD01149,Web,central_online_wh,1-Month,30,71.0,23,118,107
PD01149,Web,central_online_wh,3-Month,90,221.0,23,121,109
PD01149,Web,central_online_wh,6-Month,183,442.0,23,120,108
PD0115,App,central_online_wh,1-Month,30,123.0,58,222,141
PD0115,App,central_online_wh,3-Month,90,364.0,55,217,140
PD0115,App,central_online_wh,6-Month,183,728.0,55,214,139
PD0115,Offline,central_offline_wh,1-Month,30,74.0,41,140,110
PD0115,Offline,central_offline_wh,3-Month,90,221.0,41,139,109
PD0115,Offline,central_offline_wh,6-Month,183,442.0,40,137,108
PD0115,Web,central_online_wh,1-Month,30,175.0,83,316,168
PD0115,Web,central_online_wh,3-Month,90,517.0,81,311,167
PD0115,Web,central_online_wh,6-Month,183,1055.0,80,311,168
PD0116,App,central_online_wh,1-Month,30,13.0,8,25,46
PD0116,App,central_online_wh,3-Month,90,39.0,8,25,46
PD0116,App,central_online_wh,6-Month,183,79.0,8,25,46
PD0116,Offline,central_offline_wh,1-Month,30,34.0,9,54,74
PD0116,Offline,central_offline_wh,3-Month,90,104.0,9,55,75
PD0116,Offline,central_offline_wh,6-Month,183,209.0,9,54,75
PD0116,Web,central_online_wh,1-Month,30,18.0,10,34,54
PD0116,Web,central_online_wh,3-Month,90,52.0,9,33,53
PD0116,Web,central_online_wh,6-Month,183,106.0,9,33,53
PD0118,App,central_online_wh,1-Month,30,0.0,0,0,10
PD0118,App,central_online_wh,3-Month,90,0.0,0,0,10
PD0118,App,central_online_wh,6-Month,183,0.0,0,0,10
PD0118,Offline,central_offline_wh,1-Month,30,26.0,7,41,65
PD0118,Offline,central_offline_wh,3-Month,90,78.0,7,41,65
PD0118,Offline,central_offline_wh,6-Month,183,157.0,7,41,65
PD0118,Web,central_online_wh,1-Month,30,8.0,4,14,36
PD0118,Web,central_online_wh,3-Month,90,26.0,4,15,37
PD0118,Web,central_online_wh,6-Month,183,52.0,4,15,37
PD0121,App,central_online_wh,1-Month,30,0.0,0,0,10
PD0121,App,central_online_wh,3-Month,90,0.0,0,0,10
PD0121,App,central_online_wh,6-Month,183,0.0,0,0,10
PD0121,Offline,central_offline_wh,1-Month,30,13.0,8,25,46
PD0121,Offline,central_offline_wh,3-Month,90,39.0,8,25,46
PD0121,Offline,central_offline_wh,6-Month,183,79.0,8,25,46
PD0121,Web,central_online_wh,1-Month,30,21.0,14,42,58
PD0121,Web,central_online_wh,3-Month,90,65.0,15,43,59
PD0121,Web,central_online_wh,6-Month,183,130.0,14,43,59
PD01220,App,central_online_wh,1-Month,30,51.0,20,88,91
PD01220,App,central_online_wh,3-Month,90,143.0,20,83,88
PD01220,App,central_online_wh,6-Month,183,290.0,20,83,88
PD01220,Offline,central_offline_wh,1-Month,30,43.0,15,72,84
PD01220,Offline,central_offline_wh,3-Month,90,130.0,15,73,84
PD01220,Offline,central_offline_wh,6-Month,183,261.0,15,72,83
PD01220,Web,central_online_wh,1-Month,30,96.0,50,178,125
PD01220,Web,central_online_wh,3-Month,90,286.0,50,177,124
PD01220,Web,central_online_wh,6-Month,183,580.0,50,176,124
PD01230,App,central_online_wh,1-Month,30,5.0,3,10,28
PD01230,App,central_online_wh,3-Month,90,13.0,3,9,27
PD01230,App,central_online_wh,6-Month,183,26.0,3,9,26
PD01230,Offline,central_offline_wh,1-Month,30,26.0,9,44,65
PD01230,Offline,central_offline_wh,3-Month,90,78.0,9,44,65
PD01230,Offline,central_offline_wh,6-Month,183,158.0,9,44,65
PD01230,Web,central_online_wh,1-Month,30,0.0,0,0,10
PD01230,Web,central_online_wh,3-Month,90,0.0,0,0,10
PD01230,Web,central_online_wh,6-Month,183,0.0,0,0,10
PD01233,App,central_online_wh,1-Month,30,5.0,3,10,28
PD01233,App,central_online_wh,3-Month,90,13.0,3,9,27
PD01233,App,central_online_wh,6-Month,183,26.0,3,9,26
PD01233,Offline,central_offline_wh,1-Month,30,20.0,9,36,57
PD01233,Offline,central_offline_wh,3-Month,90,65.0,9,38,59
PD01233,Offline,central_offline_wh,6-Month,183,130.0,9,38,59
PD01233,Web,central_online_wh,1-Month,30,0.0,0,0,10
PD01233,Web,central_online_wh,3-Month,90,0.0,0,0,10
PD01233,Web,central_online_wh,6-Month,183,0.0,0,0,10
PD0123,App,central_online_wh,1-Month,30,8.0,6,16,36
PD0123,App,central_online_wh,3-Month,90,26.0,6,17,37
PD0123,App,central_online_wh,6-Month,183,52.0,6,17,37
PD0123,Offline,central_offline_wh,1-Month,30,8.0,6,16,36
PD0123,Offline,central_offline_wh,3-Month,90,26.0,6,17,37
PD0123,Offline,central_offline_wh,6-Month,183,52.0,6,17,37
PD0123,Web,central_online_wh,1-Month,30,20.0,9,36,57
PD0123,Web,central_online_wh,3-Month,90,65.0,9,38,59
PD0123,Web,central_online_wh,6-Month,183,130.0,9,38,59
PD0125,App,central_online_wh,1-Month,30,4.0,3,8,25
PD0125,App,central_online_wh,3-Month,90,13.0,3,9,27
PD0125,App,central_online_wh,6-Month,183,26.0,3,9,26
PD0125,Offline,central_offline_wh,1-Month,30,0.0,0,0,10
PD0125,Offline,central_offline_wh,3-Month,90,0.0,0,0,10
PD0125,Offline,central_offline_wh,6-Month,183,0.0,0,0,10
PD0125,Web,central_online_wh,1-Month,30,4.0,3,8,25
PD0125,Web,central_online_wh,3-Month,90,13.0,3,9,27
PD0125,Web,central_online_wh,6-Month,183,26.0,3,9,26
PD01273,App,central_online_wh,1-Month,30,4.0,4,9,25
PD01273,App,central_online_wh,3-Month,90,13.0,4,9,27
PD01273,App,central_online_wh,6-Month,183,26.0,4,9,26
PD01273,Offline,central_offline_wh,1-Month,30,21.0,9,37,58
PD01273,Offline,central_offline_wh,3-Month,90,65.0,9,38,59
PD01273,Offline,central_offline_wh,6-Month,183,131.0,9,38,59
PD01273,Web,central_online_wh,1-Month,30,20.0,14,41,57
PD01273,Web,central_online_wh,3-Month,90,65.0,15,43,59
PD01273,Web,central_online_wh,6-Month,183,130.0,14,43,59
PD01291,App,central_online_wh,1-Month,30,8.0,4,14,36
PD01291,App,central_online_wh,3-Month,90,26.0,4,15,37
PD01291,App,central_online_wh,6-Month,183,52.0,4,15,37
PD01291,Offline,central_offline_wh,1-Month,30,37.0,13,63,77
PD01291,Offline,central_offline_wh,3-Month,90,117.0,14,66,80
PD01291,Offline,central_offline_wh,6-Month,183,235.0,14,65,79
PD01291,Web,central_online_wh,1-Month,30,22.0,7,37,60
PD01291,Web,central_online_wh,3-Month,90,65.0,7,36,59
PD01291,Web,central_online_wh,6-Month,183,130.0,7,36,59
PD01294,App,central_online_wh,1-Month,30,0.0,0,0,10
PD01294,App,central_online_wh,3-Month,90,0.0,0,0,10
PD01294,App,central_online_wh,6-Month,183,0.0,0,0,10
PD01294,Offline,central_offline_wh,1-Month,30,5.0,3,10,28
PD01294,Offline,central_offline_wh,3-Month,90,13.0,3,9,27
PD01294,Offline,central_offline_wh,6-Month,183,27.0,3,9,27
PD01294,Web,central_online_wh,1-Month,30,0.0,0,0,10
PD01294,Web,central_online_wh,3-Month,90,0.0,0,0,10
PD01294,Web,central_online_wh,6-Month,183,0.0,0,0,10
PD01295,App,central_online_wh,1-Month,30,10.0,8,21,40
PD01295,App,central_online_wh,3-Month,90,26.0,7,19,37
PD01295,App,central_online_wh,6-Month,183,54.0,7,19,38
PD01295,Offline,central_offline_wh,1-Month,30,36.0,21,69,76
PD01295,Offline,central_offline_wh,3-Month,90,117.0,22,74,80
PD01295,Offline,central_offline_wh,6-Month,183,234.0,21,73,79
PD01295,Web,central_online_wh,1-Month,30,10.0,8,21,40
PD01295,Web,central_online_wh,3-Month,90,26.0,7,19,37
PD01295,Web,central_online_wh,6-Month,183,54.0,7,19,38
PD01296,App,central_online_wh,1-Month,30,4.0,3,8,25
PD01296,App,central_online_wh,3-Month,90,13.0,3,9,27
PD01296,App,central_online_wh,6-Month,183,26.0,3,9,26
PD01296,Offline,central_offline_wh,1-Month,30,22.0,7,37,60
PD01296,Offline,central_offline_wh,3-Month,90,65.0,7,36,59
PD01296,Offline,central_offline_wh,6-Month,183,132.0,7,36,59
PD01296,Web,central_online_wh,1-Month,30,0.0,0,0,10
PD01296,Web,central_online_wh,3-Month,90,0.0,0,0,10
PD01296,Web,central_online_wh,6-Month,183,0.0,0,0,10
PD012,App,central_online_wh,1-Month,30,24.0,9,41,62
PD012,App,central_online_wh,3-Month,90,78.0,9,44,65
PD012,App,central_online_wh,6-Month,183,156.0,9,43,64
PD012,Offline,central_offline_wh,1-Month,30,22.0,7,37,60
PD012,Offline,central_offline_wh,3-Month,90,65.0,7,36,59
PD012,Offline,central_offline_wh,6-Month,183,132.0,7,36,59
PD012,Web,central_online_wh,1-Month,30,29.0,9,47,69
PD012,Web,central_online_wh,3-Month,90,91.0,9,49,70
PD012,Web,central_online_wh,6-Month,183,182.0,9,48,70
PD0131,App,central_online_wh,1-Month,30,0.0,0,0,10
PD0131,App,central_online_wh,3-Month,90,0.0,0,0,10
PD0131,App,central_online_wh,6-Month,183,0.0,0,0,10
PD0131,Offline,central_offline_wh,1-Month,30,24.0,12,44,62
PD0131,Offline,central_offline_wh,3-Month,90,78.0,12,46,65
PD0131,Offline,central_offline_wh,6-Month,183,156.0,12,46,64
PD0131,Web,central_online_wh,1-Month,30,32.0,19,62,72
PD0131,Web,central_online_wh,3-Month,90,104.0,20,66,75
PD0131,Web,central_online_wh,6-Month,183,208.0,20,65,74
PD01335,App,central_online_wh,1-Month,30,62.0,32,115,100
PD01335,App,central_online_wh,3-Month,90,182.0,31,112,99
PD01335,App,central_online_wh,6-Month,183,364.0,31,111,98
PD01335,Offline,central_offline_wh,1-Month,30,97.0,68,197,125
PD01335,Offline,central_offline_wh,3-Month,90,273.0,65,186,121
PD01335,Offline,central_offline_wh,6-Month,183,546.0,64,183,120
PD01335,Web,central_online_wh,1-Month,30,102.0,53,189,129
PD01335,Web,central_online_wh,3-Month,90,286.0,52,179,124
PD01335,Web,central_online_wh,6-Month,183,576.0,52,178,124
PD0133,App,central_online_wh,1-Month,30,205.0,58,332,182
PD0133,App,central_online_wh,3-Month,90,609.0,59,329,181
PD0133,App,central_online_wh,6-Month,183,1233.0,59,328,181
PD0133,Offline,central_offline_wh,1-Month,30,32.0,27,70,72
PD0133,Offline,central_offline_wh,3-Month,90,104.0,28,74,75
PD0133,Offline,central_offline_wh,6-Month,183,208.0,27,73,74
PD0133,Web,central_online_wh,1-Month,30,175.0,112,346,168
PD0133,Web,central_online_wh,3-Month,90,490.0,106,324,163
PD0133,Web,central_online_wh,6-Month,183,1011.0,107,328,164
PD01340,App,central_online_wh,1-Month,30,0.0,0,0,10
PD01340,App,central_online_wh,3-Month,90,0.0,0,0,10
PD01340,App,central_online_wh,6-Month,183,0.0,0,0,10
PD01340,Offline,central_offline_wh,1-Month,30,29.0,21,60,69
PD01340,Offline,central_offline_wh,3-Month,90,91.0,22,62,70
PD01340,Offline,central_offline_wh,6-Month,183,182.0,22,61,70
PD01340,Web,central_online_wh,1-Month,30,0.0,0,0,10
PD01340,Web,central_online_wh,3-Month,90,0.0,0,0,10
PD01340,Web,central_online_wh,6-Month,183,0.0,0,0,10
PD01352,App,central_online_wh,1-Month,30,0.0,0,0,10
PD01352,App,central_online_wh,3-Month,90,0.0,0,0,10
PD01352,App,central_online_wh,6-Month,183,0.0,0,0,10
PD01352,Offline,central_offline_wh,1-Month,30,13.0,6,23,46
PD01352,Offline,central_offline_wh,3-Month,90,39.0,6,23,46
PD01352,Offline,central_offline_wh,6-Month,183,79.0,6,23,46
PD01352,Web,central_online_wh,1-Month,30,14.0,6,25,48
PD01352,Web,central_online_wh,3-Month,90,39.0,6,23,46
PD01352,Web,central_online_wh,6-Month,183,78.0,6,23,46
PD01353,App,central_online_wh,1-Month,30,0.0,0,0,10
PD01353,App,central_online_wh,3-Month,90,0.0,0,0,10
PD01353,App,central_online_wh,6-Month,183,0.0,0,0,10
PD01353,Offline,central_offline_wh,1-Month,30,4.0,3,8,25
PD01353,Offline,central_offline_wh,3-Month,90,13.0,3,9,27
PD01353,Offline,central_offline_wh,6-Month,183,26.0,3,9,26
PD01353,Web,central_online_wh,1-Month,30,4.0,3,8,25
PD01353,Web,central_online_wh,3-Month,90,13.0,3,9,27
PD01353,Web,central_online_wh,6-Month,183,26.0,3,9,26
PD01360,App,central_online_wh,1-Month,30,8.0,7,18,36
PD01360,App,central_online_wh,3-Month,90,26.0,7,19,37
PD01360,App,central_online_wh,6-Month,183,52.0,7,19,37
PD01360,Offline,central_offline_wh,1-Month,30,45.0,23,83,85
PD01360,Offline,central_offline_wh,3-Month,90,143.0,23,87,88
PD01360,Offline,central_offline_wh,6-Month,183,286.0,23,85,87
PD01360,Web,central_online_wh,1-Month,30,117.0,19,175,138
PD01360,Web,central_online_wh,3-Month,90,350.0,19,174,138
PD01360,Web,central_online_wh,6-Month,183,705.0,19,173,137
PD0136,App,central_online_wh,1-Month,30,4.0,4,9,25
PD0136,App,central_online_wh,3-Month,90,13.0,4,9,27
PD0136,App,central_online_wh,6-Month,183,26.0,4,9,26
PD0136,Offline,central_offline_wh,1-Month,30,38.0,13,64,79
PD0136,Offline,central_offline_wh,3-Month,90,117.0,13,65,80
PD0136,Offline,central_offline_wh,6-Month,183,234.0,13,64,79
PD0136,Web,central_online_wh,1-Month,30,4.0,4,9,25
PD0136,Web,central_online_wh,3-Month,90,13.0,4,9,27
PD0136,Web,central_online_wh,6-Month,183,26.0,4,9,26
PD01373,App,central_online_wh,1-Month,30,0.0,0,0,10
PD01373,App,central_online_wh,3-Month,90,0.0,0,0,10
PD01373,App,central_online_wh,6-Month,183,0.0,0,0,10
PD01373,Offline,central_offline_wh,1-Month,30,5.0,4,11,28
PD01373,Offline,central_offline_wh,3-Month,90,13.0,4,9,27
PD01373,Offline,central_offline_wh,6-Month,183,27.0,4,10,27
PD01373,Web,central_online_wh,1-Month,30,0.0,0,0,10
PD01373,Web,central_online_wh,3-Month,90,0.0,0,0,10
PD01373,Web,central_online_wh,6-Month,183,0.0,0,0,10
PD0139,App,central_online_wh,1-Month,30,4.0,3,8,25
PD0139,App,central_online_wh,3-Month,90,13.0,3,9,27
PD0139,App,central_online_wh,6-Month,183,26.0,3,9,26
PD0139,Offline,central_offline_wh,1-Month,30,18.0,4,28,54
PD0139,Offline,central_offline_wh,3-Month,90,52.0,4,27,53
PD0139,Offline,central_offline_wh,6-Month,183,105.0,4,27,53
PD0139,Web,central_online_wh,1-Month,30,12.0,4,20,44
PD0139,Web,central_online_wh,3-Month,90,38.0,4,21,45
